0.134676372958625	27.0	84.8
0.136170128458667	27.0	84.9
0.137662241526116	27.0	85.0
0.139152693980045	27.0	85.1
0.140641467659761	27.0	85.2
0.142128544425024	27.0	85.3
0.143613906156272	27.0	85.4
0.145097534754840	27.0	85.5
0.146579412143180	27.0	85.6
0.148059520265082	27.0	85.7
0.149537841085896	27.0	85.8
0.151014356592746	27.0	85.9
0.152489048794757	27.0	86.0
0.153961899723268	27.0	86.1
0.155432891432054	27.0	86.2
0.156902005997544	27.0	86.3
0.158369225519039	27.0	86.4
0.159834532118932	27.0	86.5
0.161297907942922	27.0	86.6
0.162759335160235	27.0	86.7
0.164218795963842	27.0	86.8
0.165676272570672	27.0	86.9
0.167131747221829	27.0	87.0
0.168585202182816	27.0	87.1
0.170036619743739	27.0	87.2
0.171485982219533	27.0	87.3
0.172933271950173	27.0	87.4
0.174378471300887	27.0	87.5
0.175821562662378	27.0	87.6
0.177262528451031	27.0	87.7
0.178701351109131	27.0	87.8
0.180138013105078	27.0	87.9
0.181572496933596	27.0	88.0
0.183004785115952	27.0	88.1
0.184434860200167	27.0	88.2
0.185862704761223	27.0	88.3
0.187288301401285	27.0	88.4
0.188711632749907	27.0	88.5
0.190132681464244	27.0	88.6
0.191551430229264	27.0	88.7
0.192967861757962	27.0	88.8
0.194381958791563	27.0	88.9
0.195793704099741	27.0	89.0
0.197203080480824	27.0	89.1
0.198610070762004	27.0	89.2
0.200014657799548	27.0	89.3
0.201416824479003	27.0	89.4
0.202816553715411	27.0	89.5
0.204213828453512	27.0	89.6
0.205608631667952	27.0	89.7
0.207000946363494	27.0	89.8
0.208390755575221	27.0	89.9
0.209778042368744	27.0	90.0
0.211162789840412	27.0	90.1
0.212544981117512	27.0	90.2
0.213924599358479	27.0	90.3
0.215301627753098	27.0	90.4
0.216676049522712	27.0	90.5
0.218047847920424	27.0	90.6
0.219417006231302	27.0	90.7
0.220783507772583	27.0	90.8
0.222147335893877	27.0	90.9
0.223508473977366	27.0	91.0
0.224866905438012	27.0	91.1
0.226222613723755	27.0	91.2
0.227575582315715	27.0	91.3
0.228925794728397	27.0	91.4
0.230273234509887	27.0	91.5
0.231617885242056	27.0	91.6
0.232959730540757	27.0	91.7
0.234298754056029	27.0	91.8
0.235634939472290	27.0	91.9
0.236968270508542	27.0	92.0
0.238298730918565	27.0	92.1
0.239626304491120	27.0	92.2
0.240950975050139	27.0	92.3
0.242272726454929	27.0	92.4
0.243591542600364	27.0	92.5
0.244907407417086	27.0	92.6
0.246220304871695	27.0	92.7
0.247530218966949	27.0	92.8
0.248837133741957	27.0	92.9
0.250141033272374	27.0	93.0
0.251441901670595	27.0	93.1
0.252739723085947	27.0	93.2
0.254034481704885	27.0	93.3
0.255326161751183	27.0	93.4
0.256614747486125	27.0	93.5
0.257900223208701	27.0	93.6
0.259182573255793	27.0	93.7
0.260461782002369	27.0	93.8
0.261737833861674	27.0	93.9
0.263010713285416	27.0	94.0
0.264280404763961	27.0	94.1
0.265546892826519	27.0	94.2
0.266810162041329	27.0	94.3
0.268070197015855	27.0	94.4
0.269326982396966	27.0	94.5
0.270580502871129	27.0	94.6
0.271830743164592	27.0	94.7
0.273077688043568	27.0	94.8
0.274321322314429	27.0	94.9
0.275561630823880	27.0	95.0
0.276798598459154	27.0	95.1
0.278032210148189	27.0	95.2
0.134676468610557	27.0	264.8
0.136170224562715	27.0	264.9
0.137662338082087	27.0	265.0
0.139152790987741	27.0	265.1
0.140641565118978	27.0	265.2
0.142128642335560	27.0	265.3
0.143614004517919	27.0	265.4
0.145097633567388	27.0	265.5
0.146579511406415	27.0	265.6
0.148059619978790	27.0	265.7
0.149537941249856	27.0	265.8
0.151014457206737	27.0	265.9
0.152489149858553	27.0	266.0
0.153962001236642	27.0	266.1
0.155432993394774	27.0	266.2
0.156902108409377	27.0	266.3
0.158369328379747	27.0	266.4
0.159834635428276	27.0	266.5
0.161298011700659	27.0	266.6
0.162759439366119	27.0	266.7
0.164218900617624	27.0	266.8
0.165676377672099	27.0	266.9
0.167131852770648	27.0	267.0
0.168585308178768	27.0	267.1
0.170036726186563	27.0	267.2
0.171486089108966	27.0	267.3
0.172933379285946	27.0	267.4
0.174378579082733	27.0	267.5
0.175821670890023	27.0	267.6
0.177262637124198	27.0	267.7
0.178701460227543	27.0	267.8
0.180138122668451	27.0	267.9
0.181572606941647	27.0	268.0
0.183004895568393	27.0	268.1
0.184434971096705	27.0	268.2
0.185862816101566	27.0	268.3
0.187288413185137	27.0	268.4
0.188711744976966	27.0	268.5
0.190132794134209	27.0	268.6
0.191551543341828	27.0	268.7
0.192967975312816	27.0	268.8
0.194382072788396	27.0	268.9
0.195793818538238	27.0	269.0
0.197203195360667	27.0	269.1
0.198610186082872	27.0	269.2
0.200014773561116	27.0	269.3
0.201416940680946	27.0	269.4
0.202816670357399	27.0	269.5
0.204213945535211	27.0	269.6
0.205608749189026	27.0	269.7
0.207001064323605	27.0	269.8
0.208390873974026	27.0	269.9
0.209778161205899	27.0	270.0
0.211162909115570	27.0	270.1
0.212545100830321	27.0	270.2
0.213924719508585	27.0	270.3
0.215301748340144	27.0	270.4
0.216676170546339	27.0	270.5
0.218047969380268	27.0	270.6
0.219417128126998	27.0	270.7
0.220783630103762	27.0	270.8
